"mou_Mean","custcare_Mean","new_cell","area","Customer_ID"
703.5,0,"U","DALLAS AREA",1070678
1697.25,0,"Y","DALLAS AREA",1000118
48,0,"U","DALLAS AREA",1046618
33.75,0.333333333,"Y","DALLAS AREA",1000096
296.5,2,"U","DALLAS AREA",1049249
187.25,0,"Y","DALLAS AREA",1027183
668,1.333333333,"U","DALLAS AREA",1036838
149.25,0,"N","DALLAS AREA",1000222
290,0,"N","DALLAS AREA",1070235
1145.75,1.666666667,"U","DALLAS AREA",1095424
193,0,"U","DALLAS AREA",1095598
455.5,0,"U","DALLAS AREA",1009863
145.75,0,"N","DALLAS AREA",1001270
1628.25,0.666666667,"U","DALLAS AREA",1067705
777.75,0.333333333,"U","DALLAS AREA",1064750
526.25,2.333333333,"U","DALLAS AREA",1076950
71.75,0,"U","DALLAS AREA",1012326
32.75,0,"U","DALLAS AREA",1049389
13.75,0,"N","DALLAS AREA",1036244
86.25,0,"U","DALLAS AREA",1004315
7.5,0,"Y","DALLAS AREA",1030803
771.25,5,"Y","DALLAS AREA",1026473
1973,4.333333333,"U","DALLAS AREA",1086240
732.75,0,"Y","DALLAS AREA",1025097
131,0,"Y","DALLAS AREA",1014627
484,0,"U","DALLAS AREA",1036217
132.75,0,"Y","DALLAS AREA",1033385
126,0,"U","DALLAS AREA",1072489
376.75,0.333333333,"Y","DALLAS AREA",1047976
191.5,0.333333333,"U","DALLAS AREA",1056900
283.5,0.666666667,"U","DALLAS AREA",1014069
82.25,0,"U","DALLAS AREA",1095796
224.75,1,"U","DALLAS AREA",1022271
54.75,1,"U","DALLAS AREA",1038938
381,0,"U","DALLAS AREA",1089403
697.25,2,"U","DALLAS AREA",1018524
1964.5,12.33333333,"U","DALLAS AREA",1096650
1410,0,"N","DALLAS AREA",1000182
0,0,"U","DALLAS AREA",1075357
1425.5,0.666666667,"Y","DALLAS AREA",1068286
396.75,1,"U","DALLAS AREA",1031712
1386.25,0,"Y","DALLAS AREA",1002389
75.5,0,"U","DALLAS AREA",1026909
218.25,0,"U","DALLAS AREA",1043498
133.5,0,"Y","DALLAS AREA",1000895
580.25,0,"N","DALLAS AREA",1002643
16.25,0,"U","DALLAS AREA",1007817
89.25,0,"N","DALLAS AREA",1009899
674,0,"N","DALLAS AREA",1000784
271.5,0,"Y","DALLAS AREA",1073444
354.75,0,"N","DALLAS AREA",1003506
470.25,0.666666667,"U","DALLAS AREA",1071484
225.25,5.333333333,"U","DALLAS AREA",1072512
885.25,0.333333333,"U","DALLAS AREA",1088047
1039.25,0,"U","DALLAS AREA",1042685
342.25,0.666666667,"Y","DALLAS AREA",1063221
327.5,0.666666667,"N","DALLAS AREA",1005219
16.5,0,"U","DALLAS AREA",1037540
528,0,"U","DALLAS AREA",1015340
358.25,0,"U","DALLAS AREA",1006291
31.75,4.333333333,"N","DALLAS AREA",1016842
1351.75,7,"U","DALLAS AREA",1047413
17.5,0.333333333,"U","DALLAS AREA",1005689
270,0,"U","DALLAS AREA",1061529
835.75,0.666666667,"U","DALLAS AREA",1037556
290.75,1.666666667,"Y","DALLAS AREA",1041848
99.75,0,"U","DALLAS AREA",1031247
946,0.666666667,"U","DALLAS AREA",1018689
620.75,3,"U","DALLAS AREA",1004647
599.75,2,"U","DALLAS AREA",1056895
1723,4,"U","DALLAS AREA",1047707
370.25,0.666666667,"U","DALLAS AREA",1069575
45.25,0,"Y","DALLAS AREA",1018500
254.75,0,"U","DALLAS AREA",1068984
266.5,0,"U","DALLAS AREA",1015599
708.25,5.333333333,"Y","DALLAS AREA",1007633
382,9.666666667,"U","DALLAS AREA",1071270
1029.75,1.666666667,"Y","DALLAS AREA",1047422
170.25,0.666666667,"Y","DALLAS AREA",1005731
221,0,"U","DALLAS AREA",1007211
1673,26.66666667,"N","DALLAS AREA",1061037
1,0,"U","DALLAS AREA",1006844
798.75,14.33333333,"U","DALLAS AREA",1051555
0,0.333333333,"U","DALLAS AREA",1081423
448.5,0,"N","DALLAS AREA",1092466
184,0,"U","DALLAS AREA",1041046
405.25,0.333333333,"N","DALLAS AREA",1017741
1188.5,2.666666667,"U","DALLAS AREA",1059804
475.75,1.666666667,"N","DALLAS AREA",1030111
58.5,0.666666667,"Y","DALLAS AREA",1003800
1107,0.333333333,"U","DALLAS AREA",1079562
185.75,1,"U","DALLAS AREA",1028821
788.5,10.66666667,"N","DALLAS AREA",1063193
98.75,0,"Y","DALLAS AREA",1023560
473.5,0,"N","DALLAS AREA",1022085
157,0,"N","DALLAS AREA",1049712
82,0,"U","DALLAS AREA",1072068
54.75,0,"U","DALLAS AREA",1095886
1220,0,"U","DALLAS AREA",1069724
45,0.333333333,"U","DALLAS AREA",1047551
175.25,0,"Y","DALLAS AREA",1002382
442.75,0,"U","DALLAS AREA",1077997
207.5,0,"U","DALLAS AREA",1007882
2931.25,3.333333333,"U","DALLAS AREA",1015438
189.75,0,"Y","DALLAS AREA",1000768
753,1.666666667,"N","DALLAS AREA",1020487
544.75,2.333333333,"U","DALLAS AREA",1073005
371.75,0,"U","DALLAS AREA",1068018
1239.75,9.333333333,"N","DALLAS AREA",1004435
695.25,0.666666667,"U","DALLAS AREA",1024977
510.75,0.333333333,"U","DALLAS AREA",1060602
2159.75,12.66666667,"U","DALLAS AREA",1034633
638.25,0,"Y","DALLAS AREA",1086560
4.25,0,"U","DALLAS AREA",1000530
670.25,0.333333333,"U","DALLAS AREA",1009552
195.5,0,"U","DALLAS AREA",1074452
488.75,2.333333333,"U","DALLAS AREA",1081373
246.5,0.666666667,"U","DALLAS AREA",1044293
216.75,0,"U","DALLAS AREA",1069338
192.75,0,"U","DALLAS AREA",1003577
995.25,0.666666667,"Y","DALLAS AREA",1037978
994,6.666666667,"U","DALLAS AREA",1085611
16.5,0,"U","DALLAS AREA",1013299
967.75,3,"Y","DALLAS AREA",1008661
237.5,0,"U","DALLAS AREA",1033664
719,0,"U","DALLAS AREA",1069870
152.25,0.333333333,"U","DALLAS AREA",1009385
402.25,1.666666667,"N","DALLAS AREA",1007691
321.75,1,"Y","DALLAS AREA",1032784
273,0,"U","DALLAS AREA",1005387
456.75,0,"U","DALLAS AREA",1049669
19.25,0,"Y","DALLAS AREA",1038174
692,2.666666667,"U","DALLAS AREA",1035685
1516.25,5.333333333,"U","DALLAS AREA",1038888
4955.5,39.66666667,"N","DALLAS AREA",1076292
0,0,"U","DALLAS AREA",1081548
147.75,0,"N","DALLAS AREA",1047011
1975.5,12.33333333,"U","DALLAS AREA",1019117
506,0,"Y","DALLAS AREA",1004559
903.75,1.666666667,"N","DALLAS AREA",1006781
873.75,0,"U","DALLAS AREA",1050982
269.5,1.666666667,"N","DALLAS AREA",1005758
201.75,0,"Y","DALLAS AREA",1014089
411.25,0.333333333,"U","DALLAS AREA",1036802
130,0,"Y","DALLAS AREA",1088863
1814.25,0.333333333,"N","DALLAS AREA",1000213
663,0,"U","DALLAS AREA",1066772
368.75,0,"U","DALLAS AREA",1052115
220,0,"U","DALLAS AREA",1052302
960.5,6.666666667,"U","DALLAS AREA",1014103
142.25,0,"U","DALLAS AREA",1073175
755.75,0,"U","DALLAS AREA",1037842
351.75,0,"U","DALLAS AREA",1046361
101,0,"U","DALLAS AREA",1059925
2194.75,24.66666667,"U","DALLAS AREA",1084568
1348.25,3.333333333,"Y","DALLAS AREA",1028612
202.5,0,"Y","DALLAS AREA",1028614
441,0.666666667,"U","DALLAS AREA",1025724
0,0,"N","DALLAS AREA",1000905
1472,11,"U","DALLAS AREA",1091149
539,0,"Y","DALLAS AREA",1020263
222.25,0,"U","DALLAS AREA",1061807
884,30,"U","DALLAS AREA",1093522
249.75,0,"U","DALLAS AREA",1017814
393,0,"N","DALLAS AREA",1005965
27.25,0,"N","DALLAS AREA",1005439
727.5,4.666666667,"U","DALLAS AREA",1044268
612.5,0,"U","DALLAS AREA",1008748
442,0,"U","DALLAS AREA",1082706
241.25,0,"N","DALLAS AREA",1005775
38.75,0,"U","DALLAS AREA",1018208
603,0.666666667,"U","DALLAS AREA",1079780
592.5,0,"U","DALLAS AREA",1049167
1040.5,12,"Y","DALLAS AREA",1042916
364.5,0,"Y","DALLAS AREA",1008253
1327,1.666666667,"U","DALLAS AREA",1037400
967,5.333333333,"Y","DALLAS AREA",1069104
270.5,1,"N","DALLAS AREA",1000016
638.75,0,"U","DALLAS AREA",1056452
221.25,0.666666667,"U","DALLAS AREA",1027051
1782,0.333333333,"Y","DALLAS AREA",1015291
1894.5,7,"U","DALLAS AREA",1084321
619.75,1.333333333,"U","DALLAS AREA",1017975
651.75,0,"U","DALLAS AREA",1080154
230.75,0,"U","DALLAS AREA",1055774
487.25,0,"U","DALLAS AREA",1023592
171.75,0,"N","DALLAS AREA",1016122
1091,5,"U","DALLAS AREA",1093801
53,0,"U","DALLAS AREA",1026871
278.75,0,"Y","DALLAS AREA",1078346
81.75,0,"U","DALLAS AREA",1089884
1557.5,0,"U","DALLAS AREA",1012368
452.75,0.666666667,"U","DALLAS AREA",1022153
323.75,0,"U","DALLAS AREA",1053575
273.5,0,"N","DALLAS AREA",1007145
411.5,0,"U","DALLAS AREA",1064043
282,0,"U","DALLAS AREA",1065642
845.25,5.333333333,"U","DALLAS AREA",1020968
207.75,0,"Y","DALLAS AREA",1056993
33,0,"U","DALLAS AREA",1024231
1523,3.666666667,"N","DALLAS AREA",1015398
588.5,7.666666667,"U","DALLAS AREA",1064825
680.25,0,"U","DALLAS AREA",1017479
381.5,0,"Y","DALLAS AREA",1047281
448.5,0,"U","DALLAS AREA",1061193
599.5,0,"U","DALLAS AREA",1069509
39,0,"U","DALLAS AREA",1021543
9,0,"U","DALLAS AREA",1044718
236.75,0,"Y","DALLAS AREA",1046374
888,0,"U","DALLAS AREA",1016703
533.25,0,"U","DALLAS AREA",1040623
639.25,10.66666667,"U","DALLAS AREA",1004066
149.5,0,"Y","DALLAS AREA",1012043
281.5,0,"U","DALLAS AREA",1065243
884.25,0.666666667,"N","DALLAS AREA",1096572
548.75,1,"Y","DALLAS AREA",1063301
1015,0,"U","DALLAS AREA",1071589
782.5,4.333333333,"U","DALLAS AREA",1077837
174.25,0,"U","DALLAS AREA",1000223
279.75,2,"U","DALLAS AREA",1027362
145.5,0,"N","DALLAS AREA",1000466
1077.25,11.66666667,"U","DALLAS AREA",1042390
142.75,7.333333333,"U","DALLAS AREA",1057735
261.25,0,"Y","DALLAS AREA",1052992
99,0,"Y","DALLAS AREA",1040731
2620.75,5,"Y","DALLAS AREA",1097062
398.5,0,"U","DALLAS AREA",1082234
319.5,0,"U","DALLAS AREA",1051448
634,0,"U","DALLAS AREA",1095860
587,0.333333333,"Y","DALLAS AREA",1038819
299.75,1.333333333,"Y","DALLAS AREA",1014270
1672.75,24,"U","DALLAS AREA",1075629
0,0,"U","DALLAS AREA",1089236
800.25,0,"Y","DALLAS AREA",1055265
1082.75,0.666666667,"U","DALLAS AREA",1037725
279.75,1,"U","DALLAS AREA",1064214
427,0,"U","DALLAS AREA",1068609
0.5,3.333333333,"U","DALLAS AREA",1097444
295.25,0,"Y","DALLAS AREA",1070274
375.75,3.333333333,"U","DALLAS AREA",1085784
850.75,1,"U","DALLAS AREA",1045193
109.75,0,"U","DALLAS AREA",1039049
320.75,0,"Y","DALLAS AREA",1006940
213,0,"N","DALLAS AREA",1000602
411.25,1.333333333,"U","DALLAS AREA",1086298
437.5,2,"N","DALLAS AREA",1027382
774,4.333333333,"U","DALLAS AREA",1074055
1180.5,0.333333333,"U","DALLAS AREA",1044725
675.75,0.666666667,"Y","DALLAS AREA",1096065
320.25,2.666666667,"N","DALLAS AREA",1087960
824.75,4.666666667,"U","DALLAS AREA",1052512
1527.25,5,"U","DALLAS AREA",1041878
2100.75,13.33333333,"U","DALLAS AREA",1096963
8.75,0,"N","DALLAS AREA",1010486
26.75,0,"U","DALLAS AREA",1055788
24.75,0,"Y","DALLAS AREA",1036625
56,0,"Y","DALLAS AREA",1058033
31,0,"U","DALLAS AREA",1007073
471,0,"N","DALLAS AREA",1073844
103.75,0,"U","DALLAS AREA",1090702
315.25,0,"U","DALLAS AREA",1030874
452.5,3.666666667,"U","DALLAS AREA",1004352
141.75,0,"U","DALLAS AREA",1060009
593.25,0,"U","DALLAS AREA",1072112
123.75,0.333333333,"Y","DALLAS AREA",1028298
1181.75,0,"N","DALLAS AREA",1009793
103.25,0,"N","DALLAS AREA",1012846
937.5,0.333333333,"U","DALLAS AREA",1014101
306.5,0,"U","DALLAS AREA",1082592
146.25,0.333333333,"U","DALLAS AREA",1052953
381.75,0,"N","DALLAS AREA",1065311
168.5,0,"U","DALLAS AREA",1006656
988.5,0.333333333,"U","DALLAS AREA",1016417
96.75,0,"U","DALLAS AREA",1015016
324.75,0,"U","DALLAS AREA",1076396
2509.25,5,"U","DALLAS AREA",1000930
3328.75,3,"U","DALLAS AREA",1088671
945.75,3.333333333,"N","DALLAS AREA",1028666
213.25,1,"N","DALLAS AREA",1034564
1901.25,0,"U","DALLAS AREA",1020595
0,0,"U","DALLAS AREA",1058024
558.5,0,"Y","DALLAS AREA",1014203
343.5,1.333333333,"U","DALLAS AREA",1079578
87.25,0,"N","DALLAS AREA",1057623
302.25,0.333333333,"U","DALLAS AREA",1062336
115.5,1.666666667,"U","DALLAS AREA",1051359
618.5,0,"Y","DALLAS AREA",1013533
229.5,0.666666667,"U","DALLAS AREA",1022403
641,0.333333333,"U","DALLAS AREA",1068904
438.5,0,"U","DALLAS AREA",1026530
238.25,0,"Y","DALLAS AREA",1000914
1893,2,"Y","DALLAS AREA",1002736
475.5,0,"U","DALLAS AREA",1056078
460.25,2.666666667,"Y","DALLAS AREA",1039600
1068.5,0.333333333,"N","DALLAS AREA",1001862
107.5,0,"U","DALLAS AREA",1034344
273,4.666666667,"Y","DALLAS AREA",1080820
222.5,0,"U","DALLAS AREA",1027658
347.25,0,"N","DALLAS AREA",1023287
393.5,0,"U","DALLAS AREA",1003802
885.5,0,"N","DALLAS AREA",1000436
509.75,3.333333333,"N","DALLAS AREA",1005107
285.75,0,"U","DALLAS AREA",1067026
333.5,0,"U","DALLAS AREA",1096743
25.75,0,"Y","DALLAS AREA",1062572
220.5,0,"Y","DALLAS AREA",1003707
4883.75,56.66666667,"U","DALLAS AREA",1089570
401.25,0,"U","DALLAS AREA",1070613
499.25,0,"U","DALLAS AREA",1008066
887.75,0.666666667,"U","DALLAS AREA",1060987
98.75,0,"U","DALLAS AREA",1071742
2284.75,10.33333333,"U","DALLAS AREA",1078347
368.5,0,"Y","DALLAS AREA",1072352
156.5,1.333333333,"Y","DALLAS AREA",1043945
169,0,"U","DALLAS AREA",1061878
493.75,0,"U","DALLAS AREA",1043085
229.25,0,"U","DALLAS AREA",1055451
459.5,1.666666667,"U","DALLAS AREA",1040682
95,0.666666667,"U","DALLAS AREA",1029531
634,7,"U","DALLAS AREA",1005259
977,0,"U","DALLAS AREA",1065853
36,0,"N","DALLAS AREA",1002855
335.5,0.666666667,"U","DALLAS AREA",1071428
149,1,"N","DALLAS AREA",1049184
1587.5,1,"U","DALLAS AREA",1056876
1387.5,0.666666667,"N","DALLAS AREA",1000347
721,0,"U","DALLAS AREA",1093603
455.5,0,"U","DALLAS AREA",1086248
1823,4.333333333,"U","DALLAS AREA",1063669
78.25,0,"U","DALLAS AREA",1007061
172,0,"U","DALLAS AREA",1071519
219,0,"U","DALLAS AREA",1052770
32.25,0,"U","DALLAS AREA",1089068
1218,4,"Y","DALLAS AREA",1011671
433.25,0,"U","DALLAS AREA",1059049
164.25,0,"U","DALLAS AREA",1060355
239.25,6.666666667,"U","DALLAS AREA",1091219
9,0,"Y","DALLAS AREA",1087358
79.25,0,"U","DALLAS AREA",1003599
128.75,0,"U","DALLAS AREA",1057804
92,0,"U","DALLAS AREA",1092851
556.75,0.666666667,"U","DALLAS AREA",1093904
209.75,0,"N","DALLAS AREA",1004702
22,0,"U","DALLAS AREA",1004232
1098.25,0.333333333,"N","DALLAS AREA",1031482
1729.5,4,"N","DALLAS AREA",1000154
785,0,"U","DALLAS AREA",1063954
42.75,2.333333333,"U","DALLAS AREA",1032907
483.75,0,"Y","DALLAS AREA",1049115
269,0,"N","DALLAS AREA",1008738
180.75,0,"Y","DALLAS AREA",1030545
367,4.666666667,"U","DALLAS AREA",1073941
571.25,0,"U","DALLAS AREA",1047070
644.25,12.33333333,"Y","DALLAS AREA",1021263
221.75,0,"U","DALLAS AREA",1096799
172,0,"U","DALLAS AREA",1079046
114.5,0,"Y","DALLAS AREA",1031023
1519.5,1.666666667,"U","DALLAS AREA",1090366
262,0,"U","DALLAS AREA",1032102
247.75,0,"Y","DALLAS AREA",1002184
330,0,"U","DALLAS AREA",1022231
460.25,2.666666667,"U","DALLAS AREA",1063713
534.5,12,"U","DALLAS AREA",1063267
1449,0,"N","DALLAS AREA",1076509
512.25,0,"N","DALLAS AREA",1001784
1787.5,1.666666667,"U","DALLAS AREA",1059081
224.75,0,"U","DALLAS AREA",1011233
71.5,0,"U","DALLAS AREA",1005735
854.5,4.666666667,"U","DALLAS AREA",1034071
161.25,0,"Y","DALLAS AREA",1016896
209.75,6,"U","DALLAS AREA",1005705
45.75,0,"U","DALLAS AREA",1006935
230.25,0,"U","DALLAS AREA",1020975
38.75,0,"U","DALLAS AREA",1006142
505.25,0,"U","DALLAS AREA",1068783
92.25,0,"U","DALLAS AREA",1046239
420.75,0,"Y","DALLAS AREA",1012525
63.5,0,"U","DALLAS AREA",1055682
1545.25,12.33333333,"U","DALLAS AREA",1093523
36.25,0,"N","DALLAS AREA",1048864
0.75,0,"N","DALLAS AREA",1001576
595.75,0,"U","DALLAS AREA",1054988
313,2,"U","DALLAS AREA",1027697
1278,1.666666667,"U","DALLAS AREA",1023914
96,0,"U","DALLAS AREA",1055408
137,0,"U","DALLAS AREA",1009520
274.5,0,"U","DALLAS AREA",1040398
221.25,0,"U","DALLAS AREA",1072517
104,3.666666667,"U","DALLAS AREA",1086811
0,0,"U","DALLAS AREA",1057365
764,1,"U","DALLAS AREA",1075985
2021,5,"U","DALLAS AREA",1090270
1012.25,12,"U","DALLAS AREA",1053800
387.75,0,"U","DALLAS AREA",1081905
2345.75,1.666666667,"Y","DALLAS AREA",1067074
260.25,0,"U","DALLAS AREA",1034846
474.75,0,"N","DALLAS AREA",1030376
267.75,0,"Y","DALLAS AREA",1008984
756.5,3.333333333,"U","DALLAS AREA",1079278
890.5,6,"Y","DALLAS AREA",1039446
965.75,0,"U","DALLAS AREA",1042957
341.25,0,"U","DALLAS AREA",1028893
262,2.666666667,"Y","DALLAS AREA",1095432
49,0,"N","DALLAS AREA",1005598
341.5,2,"U","DALLAS AREA",1018977
375.75,0,"Y","DALLAS AREA",1001498
483.25,0,"U","DALLAS AREA",1061273
374,0,"U","DALLAS AREA",1061148
207.75,0,"U","DALLAS AREA",1019086
137.75,0,"Y","DALLAS AREA",1033374
438.25,0,"N","DALLAS AREA",1004520
9.25,0,"Y","DALLAS AREA",1001318
114.5,0,"N","DALLAS AREA",1001046
954.5,8.333333333,"U","DALLAS AREA",1062165
547.25,1,"U","DALLAS AREA",1037830
106.75,0,"Y","DALLAS AREA",1018344
867.75,4.666666667,"N","DALLAS AREA",1062975
1104.75,2.666666667,"Y","DALLAS AREA",1022590
183.75,0,"U","DALLAS AREA",1064555
670.25,2,"U","DALLAS AREA",1061887
1849.25,0,"U","DALLAS AREA",1002498
0,0,"U","DALLAS AREA",1087308
134.75,0,"U","DALLAS AREA",1074210
229,0,"Y","DALLAS AREA",1000291
298.25,0,"N","DALLAS AREA",1054923
309.5,0,"U","DALLAS AREA",1096427
545.5,0,"U","DALLAS AREA",1012742
1958.5,0,"N","DALLAS AREA",1001692
500.5,0,"U","DALLAS AREA",1059813
1020.5,0.333333333,"U","DALLAS AREA",1043206
545.75,1,"U","DALLAS AREA",1087490
394.25,1,"U","DALLAS AREA",1026445
2473,12,"U","DALLAS AREA",1078378
394.25,0.666666667,"U","DALLAS AREA",1090029
1197,3.333333333,"N","DALLAS AREA",1078357
374.75,0,"U","DALLAS AREA",1004428
101.5,0,"U","DALLAS AREA",1021790
613.25,4.666666667,"N","DALLAS AREA",1001437
796.5,7.666666667,"Y","DALLAS AREA",1072888
1371.5,6.333333333,"U","DALLAS AREA",1086718
511,0,"U","DALLAS AREA",1038323
30,1,"U","DALLAS AREA",1053841
2298.25,0,"N","DALLAS AREA",1002540
