"mou_Mean","custcare_Mean","new_cell","area","Customer_ID"
255.25,1.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1015123
55.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1061038
0.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1086354
888.25,6.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1064252
375.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1005408
84.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1060609
1626.75,3.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1028595
938.75,6,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1013896
9.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1084665
828.25,4,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1016065
419.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1077480
742.25,0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1086055
785.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1006373
135,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1003232
1448.75,1,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1094311
561,3.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1079872
28,2,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1017309
116.25,1.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1020845
463,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1052022
265,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1022597
242.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1038933
94.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1018991
203.5,2,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1017077
255,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1024731
11.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1048209
201,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1082092
652.5,0.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1012866
116.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1025861
942.75,0.666666667,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1090722
87.75,0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1035184
65.25,1,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1064440
169.5,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1054126
773,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1052265
449,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1028331
364.5,3.333333333,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1008505
112.75,0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1000800
174,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1071921
793,4.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1034370
475.25,9.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1040319
1592.25,3.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1000364
558,2,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1023045
1922,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1066522
955,2.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1002253
616.25,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1003929
0,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1016409
345,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1067164
940.25,5,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1093046
86,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1029522
233.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1085906
1519.5,14.33333333,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1040689
579.5,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1084770
639,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1031135
149.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1031279
525,0.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1002958
1566,1,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1043712
374,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1035180
250.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1075615
2852.5,6.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1065980
520.75,0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1049136
420.5,1.333333333,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1067961
713.75,4.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1096512
0,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1059552
2017,8,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1094097
154,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1071425
44.25,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1002576
25.5,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1004514
58.25,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1080844
562.25,3,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1036011
592,0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1057984
432.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1053330
83,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1061760
414.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1088441
630.5,5,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1057249
123.75,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1043550
110.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1051537
995.75,1,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1023598
80,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1020840
224.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1087901
141,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1070506
402,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1004539
645.5,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1018775
92.75,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1034400
168,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1013511
78.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1081322
298,4.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1008517
125.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1084158
466.5,0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1094209
126.25,0.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1049105
620.75,1.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1020094
753.5,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1093481
313.5,4.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1070956
622.75,0.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1003169
335,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1080239
135.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1065953
252.5,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1065658
704,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1044316
235.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1009587
348.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1013826
589.5,0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1009551
0,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1010398
641.25,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1041907
119.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1093995
675.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1065887
146.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1011872
392,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1081929
161.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1032390
243.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1092773
254.75,0.333333333,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1025869
8.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1011091
614.25,5.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1013774
33.75,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1003749
155.25,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1067174
1186,1.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1055757
182,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1052974
430.5,0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1057876
691,6,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1044631
583.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1089525
166,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1070400
1301.75,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1000783
697.75,0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1081970
322.75,0.666666667,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1002769
548.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1037676
1182.75,4.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1065795
88.25,0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1090670
781,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1020060
317.5,19.66666667,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1008035
661,1.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1046567
66,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1085739
491,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1082270
1173.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1015358
947.25,0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1092211
513.5,1.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1055136
214.25,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1002885
25.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1083867
224,4.333333333,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1032330
385,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1000869
156.75,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1018325
250.5,2.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1043314
10,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1038363
2481,3.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1093991
4.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1067512
62.25,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1005606
723,16.66666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1097349
796.75,2,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1058472
534.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1063312
0,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1050755
459,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1074539
423.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1082815
247.75,0.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1028276
199.5,3,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1048774
488.25,4.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1072440
313,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1004023
496.25,1.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1002847
207,0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1083942
244.5,3,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1051562
498,9,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1010125
52.5,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1020940
179,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1057202
753.5,1,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1094230
265.25,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1004512
1260.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1067837
2,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1022319
144,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1013413
592.5,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1001154
144.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1035217
239.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1070640
33,0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1013318
296.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1069192
150,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1064737
8.75,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1002398
2052.75,0.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1002549
251.75,0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1047810
11,1.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1026648
390.25,1,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1094130
7.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1066283
20.5,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1004531
593.25,3,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1060130
851,4.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1063198
513.75,0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1050196
1105.5,22,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1088987
32.25,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1037631
649.5,3,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1056423
1779,14.66666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1084892
180.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1030310
35.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1031096
46.5,2.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1020722
120.75,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1003574
552.75,8.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1002834
395.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1069576
253.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1068425
190.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1036796
289.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1020455
0.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1047307
522,2.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1097452
203.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1076994
136.5,4.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1020358
26.75,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1001156
401.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1035930
119.5,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1044238
96.75,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1039975
3114.25,17.66666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1063614
330.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1077839
892,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1024347
781,0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1068575
734,8.333333333,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1036196
0.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1012718
283.5,4.666666667,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1089021
97.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1053887
403.75,2,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1088144
100.75,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1003089
364.5,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1019840
1261.25,6.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1097038
387.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1047077
348,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1055563
379.5,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1046851
114.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1029617
674.5,0.666666667,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1009045
377,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1024024
627.25,2.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1086726
363.5,0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1053615
162,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1076805
1.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1078191
960.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1060778
251.25,0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1068127
0,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1027216
19.5,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1024106
378.5,2.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1035466
390.75,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1002180
197.5,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1003487
598.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1041714
26.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1013363
78,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1034658
2076.75,63.66666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1089686
1175,3,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1083718
2777,1.333333333,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1010844
252,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1083080
19.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1010312
95,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1087758
61.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1009404
346.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1016230
209.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1061679
677.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1091978
379.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1017048
451.25,0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1041665
172.5,0.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1032623
23.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1064749
136.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1085862
610.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1033805
1526,0.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1000668
310,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1085405
230.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1019420
3847.25,3,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1087942
135.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1052361
203,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1012243
237.75,0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1053943
1106.75,3,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1055010
582.75,4.666666667,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1040917
373.75,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1014311
35.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1044353
378,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1021620
243,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1040927
58.75,2.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1067118
110.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1066819
198.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1095615
52,0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1061857
197,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1059721
209,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1023190
134.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1073813
1035.25,6.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1096116
422.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1040491
705.25,4.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1086940
157.5,0.333333333,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1028013
73.75,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1018202
2948.5,5.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1031106
NA,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1034830
401.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1042745
418,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1027945
177,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1024295
41.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1084572
77,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1011456
42.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1038073
250,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1042169
1176.25,11.33333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1086334
70.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1076333
41.75,0,"N","NORTHWEST-ROCKY MOUNTAIN AREA",1001422
454.75,0.666666667,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1085008
1621.25,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1076772
39.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1090787
528.25,0.333333333,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1035797
193.75,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1014197
38.5,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1034641
11.5,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1011060
423.75,0,"Y","NORTHWEST-ROCKY MOUNTAIN AREA",1073628
141,0,"U","NORTHWEST-ROCKY MOUNTAIN AREA",1034133
