"mou_Mean","custcare_Mean","new_cell","area","Customer_ID"
263.75,7.333333333,"U","OHIO AREA",1094809
439.25,3.666666667,"N","OHIO AREA",1025068
248,0,"U","OHIO AREA",1060843
1,0,"Y","OHIO AREA",1021356
512.25,6.666666667,"U","OHIO AREA",1089043
6.75,0,"U","OHIO AREA",1016610
913.75,5.333333333,"N","OHIO AREA",1079035
98,0,"Y","OHIO AREA",1021747
366.5,2,"N","OHIO AREA",1004811
1216.75,8.666666667,"U","OHIO AREA",1054961
267.75,0,"U","OHIO AREA",1025371
252.25,2.333333333,"U","OHIO AREA",1078281
492.75,2.333333333,"Y","OHIO AREA",1062813
61,0,"U","OHIO AREA",1060118
174.25,0,"U","OHIO AREA",1050057
34.5,0,"U","OHIO AREA",1015518
74.25,0,"Y","OHIO AREA",1019038
1480.5,7.333333333,"U","OHIO AREA",1055226
762,4.666666667,"U","OHIO AREA",1064723
95.25,1.333333333,"Y","OHIO AREA",1028075
117.25,0,"U","OHIO AREA",1016550
67,0,"Y","OHIO AREA",1023153
288.25,0.333333333,"U","OHIO AREA",1052295
208,0,"U","OHIO AREA",1066190
262,0,"U","OHIO AREA",1069495
108.75,0,"U","OHIO AREA",1040787
85.5,0,"U","OHIO AREA",1075259
319.75,0.666666667,"U","OHIO AREA",1062079
198,0.333333333,"Y","OHIO AREA",1013098
32.5,0,"U","OHIO AREA",1019028
1186.5,2.666666667,"Y","OHIO AREA",1085944
21.5,0,"N","OHIO AREA",1048412
970.75,1,"U","OHIO AREA",1017858
88,0.666666667,"U","OHIO AREA",1072906
442.75,0.333333333,"U","OHIO AREA",1054646
134.5,0,"U","OHIO AREA",1023158
79.25,0,"U","OHIO AREA",1038109
88.25,0,"U","OHIO AREA",1010414
289,4,"U","OHIO AREA",1060270
229.25,0,"U","OHIO AREA",1041198
214,6.666666667,"U","OHIO AREA",1077138
264,0,"N","OHIO AREA",1075476
214.25,0.666666667,"U","OHIO AREA",1086488
711.25,7.666666667,"U","OHIO AREA",1014587
171.5,0,"U","OHIO AREA",1062119
576.25,12,"U","OHIO AREA",1031780
218.5,0.666666667,"U","OHIO AREA",1012610
1558.5,4.333333333,"N","OHIO AREA",1039309
2.75,0,"N","OHIO AREA",1002267
231.5,0,"Y","OHIO AREA",1073265
382.75,0,"U","OHIO AREA",1081525
267.25,0.333333333,"U","OHIO AREA",1078263
746.5,6.666666667,"N","OHIO AREA",1011997
353,0,"U","OHIO AREA",1031985
283,0.666666667,"U","OHIO AREA",1076467
1539,9,"U","OHIO AREA",1083156
268.5,0,"U","OHIO AREA",1070384
376.5,0,"U","OHIO AREA",1014317
536,0,"U","OHIO AREA",1079679
606,5,"N","OHIO AREA",1020346
345.75,17.66666667,"Y","OHIO AREA",1028927
48,0,"U","OHIO AREA",1017480
576.75,15.66666667,"U","OHIO AREA",1093889
2677.25,11.33333333,"U","OHIO AREA",1060375
189.5,0,"U","OHIO AREA",1045975
238.5,0.333333333,"N","OHIO AREA",1026701
482.75,1.333333333,"U","OHIO AREA",1077274
116.75,0.666666667,"N","OHIO AREA",1077262
0,0,"U","OHIO AREA",1050249
48.75,0,"U","OHIO AREA",1060861
2762.25,0,"U","OHIO AREA",1037354
297.5,5.333333333,"U","OHIO AREA",1011465
254.5,1,"U","OHIO AREA",1030895
390.5,0,"U","OHIO AREA",1073797
584.25,2.333333333,"U","OHIO AREA",1058135
505,0,"U","OHIO AREA",1040235
408,0,"U","OHIO AREA",1024576
158.75,1.333333333,"U","OHIO AREA",1011265
0,0,"U","OHIO AREA",1065943
906.25,0,"N","OHIO AREA",1011028
4339.25,2,"N","OHIO AREA",1055235
239.75,0.333333333,"U","OHIO AREA",1076655
646,0.333333333,"U","OHIO AREA",1014179
392.5,0,"N","OHIO AREA",1033837
330.5,0,"U","OHIO AREA",1010872
269.75,0,"N","OHIO AREA",1017363
490.75,1.666666667,"U","OHIO AREA",1061321
408.75,0,"U","OHIO AREA",1065791
495.75,2.666666667,"Y","OHIO AREA",1017954
835.5,1.666666667,"Y","OHIO AREA",1031292
2033,2.666666667,"N","OHIO AREA",1040324
923,3,"U","OHIO AREA",1032085
785.25,1,"Y","OHIO AREA",1006875
1857.5,6.333333333,"Y","OHIO AREA",1092960
767.5,0,"U","OHIO AREA",1069795
129,0,"U","OHIO AREA",1036823
290,0,"U","OHIO AREA",1054806
217.25,0,"Y","OHIO AREA",1063434
356.5,0,"U","OHIO AREA",1065176
11,0,"U","OHIO AREA",1047813
18.75,0,"U","OHIO AREA",1020654
313.75,2.666666667,"Y","OHIO AREA",1011867
591.75,2,"U","OHIO AREA",1087305
66.25,0,"U","OHIO AREA",1071333
61,0,"Y","OHIO AREA",1091691
288,0,"U","OHIO AREA",1071852
26,0.333333333,"U","OHIO AREA",1073340
13.75,0,"U","OHIO AREA",1050840
765.5,7.666666667,"U","OHIO AREA",1079222
46,0,"N","OHIO AREA",1014684
270.75,0,"Y","OHIO AREA",1093861
512.5,2,"U","OHIO AREA",1064299
196.5,0,"U","OHIO AREA",1070529
231,0,"N","OHIO AREA",1097033
253,0,"U","OHIO AREA",1037681
356.5,0,"Y","OHIO AREA",1042439
38.5,0.333333333,"U","OHIO AREA",1077287
1030.25,3,"U","OHIO AREA",1034618
859.25,1.333333333,"U","OHIO AREA",1060435
393.75,0.333333333,"Y","OHIO AREA",1039147
17,0,"U","OHIO AREA",1073923
812.75,0,"N","OHIO AREA",1012979
34.5,0,"U","OHIO AREA",1077369
129.75,0,"N","OHIO AREA",1020951
244.75,0,"Y","OHIO AREA",1040940
24.25,0,"Y","OHIO AREA",1009250
381.5,1,"U","OHIO AREA",1026938
152,0,"U","OHIO AREA",1076169
2420.75,18,"U","OHIO AREA",1067539
26.5,0,"U","OHIO AREA",1065639
1611.25,0.666666667,"U","OHIO AREA",1088375
2510.75,0,"U","OHIO AREA",1044688
58.25,0,"U","OHIO AREA",1068501
0,0,"U","OHIO AREA",1020512
304.25,0.666666667,"N","OHIO AREA",1006808
569.25,4,"Y","OHIO AREA",1044961
159,0,"U","OHIO AREA",1021506
31.25,0,"N","OHIO AREA",1030465
98.75,0,"U","OHIO AREA",1080967
464,0.666666667,"Y","OHIO AREA",1025775
837.75,4,"U","OHIO AREA",1030330
591,0,"U","OHIO AREA",1068166
27.75,0,"U","OHIO AREA",1064817
107.75,1,"U","OHIO AREA",1042511
602.75,1.333333333,"N","OHIO AREA",1054484
19.25,0,"U","OHIO AREA",1086687
437.5,5.333333333,"U","OHIO AREA",1042599
682,0,"U","OHIO AREA",1014772
368.75,0,"N","OHIO AREA",1000235
9.75,0,"Y","OHIO AREA",1018486
349.25,0,"U","OHIO AREA",1065673
377.25,0,"Y","OHIO AREA",1006760
1658.5,10.33333333,"U","OHIO AREA",1089561
518.5,0,"U","OHIO AREA",1062060
379.25,2,"N","OHIO AREA",1080877
44.5,0,"U","OHIO AREA",1031767
204.5,0.333333333,"N","OHIO AREA",1025171
462,15.66666667,"Y","OHIO AREA",1065476
99.5,0,"U","OHIO AREA",1078798
492.75,0,"N","OHIO AREA",1000094
518,0,"U","OHIO AREA",1033185
627.5,0,"Y","OHIO AREA",1071505
1945.5,7.666666667,"Y","OHIO AREA",1067322
323,2.333333333,"N","OHIO AREA",1040887
561.5,0,"U","OHIO AREA",1057437
1126.5,0.666666667,"U","OHIO AREA",1035394
189.5,0.666666667,"U","OHIO AREA",1056191
637.75,0.666666667,"U","OHIO AREA",1040450
237,0,"U","OHIO AREA",1020369
524.5,0,"U","OHIO AREA",1051986
464.25,1.333333333,"U","OHIO AREA",1091867
89.5,0,"U","OHIO AREA",1047170
312,3,"U","OHIO AREA",1007244
231.75,0,"U","OHIO AREA",1081822
107,0.666666667,"U","OHIO AREA",1010854
329.25,3.666666667,"U","OHIO AREA",1064314
315,0,"U","OHIO AREA",1026253
293,0,"U","OHIO AREA",1069039
235.5,0,"U","OHIO AREA",1082784
304,0,"Y","OHIO AREA",1065514
307.5,0.666666667,"U","OHIO AREA",1018189
616,0,"U","OHIO AREA",1076787
432.25,1,"U","OHIO AREA",1049500
307.75,3,"U","OHIO AREA",1059011
456.75,1,"U","OHIO AREA",1043300
458.75,0,"Y","OHIO AREA",1061826
23.5,0,"U","OHIO AREA",1057191
34,0,"N","OHIO AREA",1005679
281,0,"Y","OHIO AREA",1006391
1317.5,0,"N","OHIO AREA",1011616
11.5,0,"U","OHIO AREA",1008386
102.75,0,"U","OHIO AREA",1022927
337.5,1.666666667,"N","OHIO AREA",1067745
429.5,0,"Y","OHIO AREA",1016108
213.25,0,"U","OHIO AREA",1033076
167.75,0,"U","OHIO AREA",1039361
443.75,0,"Y","OHIO AREA",1086028
382,0,"U","OHIO AREA",1004332
784.5,1.333333333,"U","OHIO AREA",1082719
880.75,1.333333333,"U","OHIO AREA",1054831
229,0,"U","OHIO AREA",1087974
479,1,"N","OHIO AREA",1000446
132.5,0.333333333,"U","OHIO AREA",1029811
921.5,0,"U","OHIO AREA",1090508
235.5,0,"N","OHIO AREA",1083635
281.5,0,"U","OHIO AREA",1065134
39,0,"Y","OHIO AREA",1005989
248.75,0,"Y","OHIO AREA",1067336
568,0,"U","OHIO AREA",1031208
705,3.666666667,"U","OHIO AREA",1060195
649.75,4.333333333,"U","OHIO AREA",1092872
1137.25,3.666666667,"U","OHIO AREA",1006085
588.5,0,"U","OHIO AREA",1036395
822.5,1.333333333,"U","OHIO AREA",1027203
62.25,0,"U","OHIO AREA",1066963
14.25,0,"U","OHIO AREA",1043530
881.75,4.666666667,"U","OHIO AREA",1083191
34.25,0,"U","OHIO AREA",1031028
285.3333333,0,"U","OHIO AREA",1034745
31,0,"U","OHIO AREA",1012378
149.5,0.333333333,"U","OHIO AREA",1016557
328.5,0,"N","OHIO AREA",1008475
399.5,1.666666667,"U","OHIO AREA",1016345
1288.75,0,"Y","OHIO AREA",1009325
405.25,0,"N","OHIO AREA",1005925
223.5,0.333333333,"U","OHIO AREA",1006496
1927.5,8.666666667,"N","OHIO AREA",1038809
258.5,0.666666667,"U","OHIO AREA",1073472
10.5,0,"U","OHIO AREA",1068253
1108,5.333333333,"U","OHIO AREA",1086151
74.25,0.333333333,"U","OHIO AREA",1010356
318,0,"Y","OHIO AREA",1050701
122.75,0,"U","OHIO AREA",1062106
511.5,0,"U","OHIO AREA",1060326
144,0,"Y","OHIO AREA",1069447
1925.5,0,"U","OHIO AREA",1042762
212.5,0,"U","OHIO AREA",1094559
666.25,0.333333333,"U","OHIO AREA",1064803
222.5,0,"U","OHIO AREA",1091453
469,0,"U","OHIO AREA",1072483
413.5,0,"Y","OHIO AREA",1014613
59,0,"U","OHIO AREA",1018296
100.5,0,"U","OHIO AREA",1086967
122.5,0,"U","OHIO AREA",1085621
607,0,"U","OHIO AREA",1074364
73.75,0,"U","OHIO AREA",1064348
594.25,0,"Y","OHIO AREA",1056968
449,1,"U","OHIO AREA",1075411
0,0,"Y","OHIO AREA",1029697
162.5,0,"U","OHIO AREA",1019640
132,0.666666667,"U","OHIO AREA",1076106
22,3,"U","OHIO AREA",1016150
386,0,"Y","OHIO AREA",1014918
580.25,2.666666667,"U","OHIO AREA",1092057
282,0,"N","OHIO AREA",1054991
79.25,0,"U","OHIO AREA",1009349
951.5,0,"N","OHIO AREA",1013963
76.5,0,"U","OHIO AREA",1010851
357.5,0.333333333,"U","OHIO AREA",1050029
568.75,2.333333333,"U","OHIO AREA",1049763
201.75,1,"U","OHIO AREA",1029193
861,3.333333333,"U","OHIO AREA",1028602
369.25,0,"U","OHIO AREA",1064784
47,0,"Y","OHIO AREA",1092884
216,0,"U","OHIO AREA",1070629
377.75,0.666666667,"U","OHIO AREA",1068400
177.75,0,"N","OHIO AREA",1004659
187.25,0,"N","OHIO AREA",1035139
813,0,"N","OHIO AREA",1034218
19.5,0,"U","OHIO AREA",1067661
499.5,5,"Y","OHIO AREA",1038399
749.5,0.666666667,"U","OHIO AREA",1037039
767.5,0,"Y","OHIO AREA",1044684
569.75,4.333333333,"U","OHIO AREA",1014765
582.75,5,"N","OHIO AREA",1071719
42.75,0,"U","OHIO AREA",1048243
686,9.333333333,"U","OHIO AREA",1076681
1070.5,0.666666667,"Y","OHIO AREA",1047203
90.25,0,"U","OHIO AREA",1056337
156.5,0,"N","OHIO AREA",1000611
124.5,0.333333333,"U","OHIO AREA",1057544
580.25,0,"U","OHIO AREA",1064690
207.5,0,"Y","OHIO AREA",1010826
1329.5,0.666666667,"N","OHIO AREA",1019192
66.25,0,"U","OHIO AREA",1018181
525.75,0.666666667,"U","OHIO AREA",1082841
619.75,5.333333333,"U","OHIO AREA",1094435
206.25,0,"U","OHIO AREA",1059228
422.5,7.333333333,"U","OHIO AREA",1010080
228.25,0,"U","OHIO AREA",1018543
82,0,"U","OHIO AREA",1035653
920.25,0,"N","OHIO AREA",1015447
374.5,0,"U","OHIO AREA",1063601
214,0,"U","OHIO AREA",1035731
1074.75,7,"U","OHIO AREA",1060137
302.75,0,"N","OHIO AREA",1010374
817.75,0,"U","OHIO AREA",1082158
1161.75,2.666666667,"Y","OHIO AREA",1092457
343.25,6,"N","OHIO AREA",1092300
41.25,0,"U","OHIO AREA",1010522
17.25,0,"Y","OHIO AREA",1044992
504.75,3.333333333,"Y","OHIO AREA",1072488
226.5,0,"U","OHIO AREA",1027823
840,0,"U","OHIO AREA",1031112
250.75,2.666666667,"N","OHIO AREA",1027960
2210.5,1,"U","OHIO AREA",1083876
1010,0.333333333,"N","OHIO AREA",1032412
92.5,0.333333333,"N","OHIO AREA",1062424
0,0,"N","OHIO AREA",1002012
206.25,0.333333333,"N","OHIO AREA",1085874
112.25,0,"U","OHIO AREA",1086386
383.25,0,"Y","OHIO AREA",1010761
591,1.333333333,"U","OHIO AREA",1051605
274,0,"Y","OHIO AREA",1009131
0.75,0,"U","OHIO AREA",1045647
23.5,0,"U","OHIO AREA",1057913
1097.25,1,"Y","OHIO AREA",1087109
833.5,3,"Y","OHIO AREA",1030263
278,1,"Y","OHIO AREA",1032528
1158,0.333333333,"U","OHIO AREA",1051355
259.25,0.333333333,"Y","OHIO AREA",1001632
1481.25,0,"U","OHIO AREA",1084205
114,0,"Y","OHIO AREA",1002759
63.25,0,"U","OHIO AREA",1074752
186.25,0,"U","OHIO AREA",1063390
154.75,0,"U","OHIO AREA",1064359
62.5,0,"N","OHIO AREA",1012120
343,2.666666667,"U","OHIO AREA",1058040
343,0,"U","OHIO AREA",1058935
216.25,0,"N","OHIO AREA",1042983
7.75,0,"U","OHIO AREA",1045701
111.25,0.666666667,"Y","OHIO AREA",1090178
470.5,0,"U","OHIO AREA",1092245
1687,1,"U","OHIO AREA",1024309
1114.75,0.333333333,"U","OHIO AREA",1083199
677.5,0,"U","OHIO AREA",1031693
412.75,0,"U","OHIO AREA",1009466
177.5,1,"U","OHIO AREA",1081773
535.75,1,"N","OHIO AREA",1018940
802.25,0,"U","OHIO AREA",1052695
209.5,0,"U","OHIO AREA",1086086
372.5,0,"N","OHIO AREA",1018558
584.75,0,"U","OHIO AREA",1081849
72.75,0,"U","OHIO AREA",1039901
109.25,0.666666667,"U","OHIO AREA",1047375
1077.25,24,"Y","OHIO AREA",1061914
496.5,0,"N","OHIO AREA",1033916
324.25,0.333333333,"N","OHIO AREA",1075012
932.25,1.666666667,"U","OHIO AREA",1095184
323.75,1.333333333,"U","OHIO AREA",1084106
680.5,2.333333333,"U","OHIO AREA",1083307
637.75,2,"U","OHIO AREA",1082639
624.25,0,"U","OHIO AREA",1032529
283.75,0,"Y","OHIO AREA",1028303
1290.5,8.666666667,"U","OHIO AREA",1085214
146.25,0,"N","OHIO AREA",1036805
916.25,2.333333333,"U","OHIO AREA",1093030
293.25,0,"U","OHIO AREA",1007184
68,0,"U","OHIO AREA",1031002
1004.5,1.333333333,"U","OHIO AREA",1021301
224.25,0,"U","OHIO AREA",1042048
355.5,0,"U","OHIO AREA",1064420
181,0,"U","OHIO AREA",1079537
341.5,0,"U","OHIO AREA",1064374
205.75,1.333333333,"Y","OHIO AREA",1011568
98.25,0,"U","OHIO AREA",1059151
136.25,0,"U","OHIO AREA",1074711
323,1.333333333,"U","OHIO AREA",1070901
921,6.666666667,"N","OHIO AREA",1092198
1149.5,7.333333333,"U","OHIO AREA",1093476
447.25,0.333333333,"Y","OHIO AREA",1010839
864.75,1,"U","OHIO AREA",1079410
1610.5,12.66666667,"Y","OHIO AREA",1093879
283,0,"U","OHIO AREA",1070473
14.25,0,"U","OHIO AREA",1052663
12.5,1,"U","OHIO AREA",1088283
174.5,0.333333333,"U","OHIO AREA",1012676
356.5,0,"Y","OHIO AREA",1090261
1872.75,3.666666667,"U","OHIO AREA",1097596
69.25,0,"U","OHIO AREA",1067848
204.25,0,"U","OHIO AREA",1008974
437.75,0.333333333,"U","OHIO AREA",1023429
34.5,2,"Y","OHIO AREA",1014196
1347.25,2.666666667,"U","OHIO AREA",1082339
73,0,"U","OHIO AREA",1054709
