"mou_Mean","custcare_Mean","new_cell","area","Customer_ID"
1128.5,12.33333333,"N","HOUSTON AREA",1028716
342.25,0,"U","HOUSTON AREA",1088434
357.25,0,"U","HOUSTON AREA",1071555
247.75,2.666666667,"Y","HOUSTON AREA",1086071
336.5,0.666666667,"Y","HOUSTON AREA",1018463
386,6,"U","HOUSTON AREA",1088462
2039,0,"N","HOUSTON AREA",1001696
238.75,2.666666667,"Y","HOUSTON AREA",1080310
148,0.333333333,"Y","HOUSTON AREA",1013574
1541.75,0,"Y","HOUSTON AREA",1000334
44,0,"U","HOUSTON AREA",1017581
690.75,0,"U","HOUSTON AREA",1028363
706.5,8.666666667,"U","HOUSTON AREA",1038947
642.75,0,"N","HOUSTON AREA",1085901
390.5,2,"U","HOUSTON AREA",1032183
334,0,"Y","HOUSTON AREA",1097154
257.25,0,"U","HOUSTON AREA",1034460
634,3.666666667,"U","HOUSTON AREA",1078235
1088.5,0,"U","HOUSTON AREA",1097177
1235.25,0,"U","HOUSTON AREA",1055730
679.75,0,"Y","HOUSTON AREA",1096913
40.75,0.333333333,"U","HOUSTON AREA",1017875
404,1,"U","HOUSTON AREA",1032533
217.25,0,"U","HOUSTON AREA",1008063
643,0,"U","HOUSTON AREA",1095107
118.25,0,"U","HOUSTON AREA",1027604
1528,1.666666667,"U","HOUSTON AREA",1065009
659,3,"N","HOUSTON AREA",1027246
433.25,1.666666667,"N","HOUSTON AREA",1014926
652,5.333333333,"U","HOUSTON AREA",1042590
641.25,0,"N","HOUSTON AREA",1046074
363.75,0,"U","HOUSTON AREA",1008119
1942.25,5,"Y","HOUSTON AREA",1051160
598.75,0.333333333,"U","HOUSTON AREA",1005946
31.75,0,"U","HOUSTON AREA",1029368
561.75,11.66666667,"U","HOUSTON AREA",1050326
1266,0,"U","HOUSTON AREA",1068978
246,0,"U","HOUSTON AREA",1062166
937.25,6,"U","HOUSTON AREA",1087493
317.5,1,"U","HOUSTON AREA",1037098
273.5,0,"U","HOUSTON AREA",1077185
156.5,0,"N","HOUSTON AREA",1093217
207.25,0,"U","HOUSTON AREA",1031847
1800.5,0.333333333,"N","HOUSTON AREA",1021997
562.75,0,"U","HOUSTON AREA",1066766
600,2.666666667,"U","HOUSTON AREA",1092678
693.25,0,"Y","HOUSTON AREA",1007701
579.75,0,"Y","HOUSTON AREA",1025051
339.5,0.333333333,"Y","HOUSTON AREA",1013225
167,0,"Y","HOUSTON AREA",1007042
463.25,0,"U","HOUSTON AREA",1084598
592.25,2.666666667,"N","HOUSTON AREA",1029035
1284.75,10.33333333,"U","HOUSTON AREA",1094144
1217,0.333333333,"U","HOUSTON AREA",1044945
973.25,0.666666667,"U","HOUSTON AREA",1089330
873,0,"N","HOUSTON AREA",1063494
226.25,0,"U","HOUSTON AREA",1038977
313,0.333333333,"Y","HOUSTON AREA",1004983
0.25,0.666666667,"U","HOUSTON AREA",1062019
342.25,2.333333333,"U","HOUSTON AREA",1034336
1013.25,6.666666667,"Y","HOUSTON AREA",1012085
8.75,0,"U","HOUSTON AREA",1044967
186.75,0,"N","HOUSTON AREA",1018480
694.75,1.333333333,"U","HOUSTON AREA",1057992
2360,7.666666667,"U","HOUSTON AREA",1066357
891.5,1.333333333,"N","HOUSTON AREA",1010594
216,0,"U","HOUSTON AREA",1084867
142.25,0.333333333,"U","HOUSTON AREA",1060075
528.5,0,"U","HOUSTON AREA",1006912
873.25,0.666666667,"U","HOUSTON AREA",1068225
2093,0,"U","HOUSTON AREA",1068059
854.5,0.666666667,"N","HOUSTON AREA",1010807
76.25,0.333333333,"Y","HOUSTON AREA",1012766
311,0,"U","HOUSTON AREA",1085783
255,0,"U","HOUSTON AREA",1056287
192.25,0.333333333,"Y","HOUSTON AREA",1009264
246.25,1.666666667,"U","HOUSTON AREA",1095350
781,15.33333333,"U","HOUSTON AREA",1086251
272,0.666666667,"N","HOUSTON AREA",1065717
728.5,6.666666667,"Y","HOUSTON AREA",1059607
1358.75,2.666666667,"U","HOUSTON AREA",1089560
292.25,0,"N","HOUSTON AREA",1035513
788.5,0,"N","HOUSTON AREA",1050917
494,0,"U","HOUSTON AREA",1067377
675.25,6,"U","HOUSTON AREA",1015020
984.75,4.666666667,"U","HOUSTON AREA",1009794
443.25,0.666666667,"U","HOUSTON AREA",1033588
595,1.333333333,"U","HOUSTON AREA",1013761
257.5,0.666666667,"U","HOUSTON AREA",1020879
205.75,0,"N","HOUSTON AREA",1004254
236.75,1.666666667,"Y","HOUSTON AREA",1066529
588.5,0.333333333,"U","HOUSTON AREA",1077981
268.25,0,"Y","HOUSTON AREA",1088404
403,0,"Y","HOUSTON AREA",1044891
656.25,1.666666667,"U","HOUSTON AREA",1052141
0,0,"U","HOUSTON AREA",1030274
410.5,8,"N","HOUSTON AREA",1064460
813,0,"U","HOUSTON AREA",1056564
322,0,"N","HOUSTON AREA",1042565
849.75,0,"U","HOUSTON AREA",1007959
193.5,0,"Y","HOUSTON AREA",1075613
650.5,0,"Y","HOUSTON AREA",1069475
402.75,0.333333333,"N","HOUSTON AREA",1006137
1708,7.666666667,"N","HOUSTON AREA",1037662
644.25,1.666666667,"U","HOUSTON AREA",1028998
1274.25,0,"Y","HOUSTON AREA",1063927
535.75,0.333333333,"U","HOUSTON AREA",1077738
205.25,0,"N","HOUSTON AREA",1015710
169.75,0,"U","HOUSTON AREA",1026180
583.5,7.333333333,"U","HOUSTON AREA",1042075
172.75,1,"N","HOUSTON AREA",1053430
368.75,1.333333333,"U","HOUSTON AREA",1081834
784.25,4.666666667,"Y","HOUSTON AREA",1028123
659,0,"U","HOUSTON AREA",1057120
340.75,0.666666667,"Y","HOUSTON AREA",1034541
474.5,0,"U","HOUSTON AREA",1065571
228.25,0,"U","HOUSTON AREA",1063574
0,0,"U","HOUSTON AREA",1075684
124,0,"U","HOUSTON AREA",1009201
234,0.666666667,"Y","HOUSTON AREA",1096865
150,0,"U","HOUSTON AREA",1006355
863.75,0.333333333,"N","HOUSTON AREA",1039662
430.25,0,"Y","HOUSTON AREA",1000806
279,18,"U","HOUSTON AREA",1029187
227,0,"U","HOUSTON AREA",1041591
67.25,0,"U","HOUSTON AREA",1024845
196.75,1.666666667,"U","HOUSTON AREA",1087910
856.25,0,"Y","HOUSTON AREA",1015156
628.25,0,"N","HOUSTON AREA",1032708
301.5,0,"U","HOUSTON AREA",1052278
1102.25,0,"U","HOUSTON AREA",1072563
278.75,1.333333333,"Y","HOUSTON AREA",1066136
2246.25,35.66666667,"U","HOUSTON AREA",1088143
1037.75,9,"N","HOUSTON AREA",1093474
210,0,"Y","HOUSTON AREA",1015853
383.25,0,"Y","HOUSTON AREA",1028628
1526.75,7.666666667,"U","HOUSTON AREA",1005898
183.25,0.666666667,"N","HOUSTON AREA",1007178
378.25,0,"U","HOUSTON AREA",1069473
0,0,"Y","HOUSTON AREA",1086777
203,0,"U","HOUSTON AREA",1080413
193.5,0,"U","HOUSTON AREA",1011595
281.75,0,"N","HOUSTON AREA",1006892
728.5,0,"Y","HOUSTON AREA",1097162
446,0,"N","HOUSTON AREA",1007648
722.5,0,"U","HOUSTON AREA",1029455
892.5,0,"Y","HOUSTON AREA",1027469
1912.75,0,"U","HOUSTON AREA",1041999
1613,2.666666667,"N","HOUSTON AREA",1039670
784.5,0,"U","HOUSTON AREA",1096259
112.75,0,"Y","HOUSTON AREA",1045808
700.5,0,"Y","HOUSTON AREA",1016788
0,0,"U","HOUSTON AREA",1068048
1630.25,2.666666667,"N","HOUSTON AREA",1006699
835.5,2.666666667,"U","HOUSTON AREA",1096667
909.25,0,"U","HOUSTON AREA",1069527
505,0.666666667,"Y","HOUSTON AREA",1002986
869.25,5.333333333,"U","HOUSTON AREA",1097204
156.75,9,"Y","HOUSTON AREA",1041309
960,2.333333333,"N","HOUSTON AREA",1024524
691.25,0,"N","HOUSTON AREA",1041326
47.75,1.666666667,"N","HOUSTON AREA",1060518
2029.5,7.666666667,"U","HOUSTON AREA",1039055
0,0,"U","HOUSTON AREA",1046839
162.25,0,"Y","HOUSTON AREA",1038823
417.25,0.333333333,"U","HOUSTON AREA",1064238
121,1.333333333,"U","HOUSTON AREA",1058187
1641.5,0.333333333,"U","HOUSTON AREA",1005889
379.75,1,"U","HOUSTON AREA",1044641
809.5,0,"U","HOUSTON AREA",1065769
631.5,0,"Y","HOUSTON AREA",1040344
98.5,0,"U","HOUSTON AREA",1052700
805.75,0,"Y","HOUSTON AREA",1054050
597,3.333333333,"U","HOUSTON AREA",1063330
909.5,1.333333333,"U","HOUSTON AREA",1083714
387,0,"Y","HOUSTON AREA",1042474
101.75,1.666666667,"U","HOUSTON AREA",1016433
161.5,0,"U","HOUSTON AREA",1088518
842.5,10,"U","HOUSTON AREA",1097446
129.75,0,"U","HOUSTON AREA",1006078
15.5,0,"N","HOUSTON AREA",1021515
1602.5,0,"U","HOUSTON AREA",1050458
876,0,"U","HOUSTON AREA",1074000
134,0,"U","HOUSTON AREA",1045777
317,0,"Y","HOUSTON AREA",1029093
1350.25,0.333333333,"Y","HOUSTON AREA",1094781
664.25,32.66666667,"Y","HOUSTON AREA",1079791
958.25,2.333333333,"N","HOUSTON AREA",1012814
1068.5,2,"U","HOUSTON AREA",1022646
332.25,0.666666667,"U","HOUSTON AREA",1064565
261.5,0,"N","HOUSTON AREA",1053129
148,0,"U","HOUSTON AREA",1056695
384.5,0,"U","HOUSTON AREA",1038436
355.25,0,"U","HOUSTON AREA",1058980
749.75,0,"U","HOUSTON AREA",1090150
1416.25,0,"U","HOUSTON AREA",1049067
415.75,0,"U","HOUSTON AREA",1097203
278.75,2,"N","HOUSTON AREA",1092012
147.5,1.333333333,"U","HOUSTON AREA",1094634
636.5,0,"U","HOUSTON AREA",1043958
1535.25,31,"U","HOUSTON AREA",1022084
495,0,"U","HOUSTON AREA",1005940
253.5,0,"U","HOUSTON AREA",1008946
837,0,"U","HOUSTON AREA",1036572
145.25,0,"U","HOUSTON AREA",1096884
244.25,3,"U","HOUSTON AREA",1037049
257.25,4,"U","HOUSTON AREA",1044799
38.5,0,"Y","HOUSTON AREA",1014602
36.25,0,"U","HOUSTON AREA",1037937
1477.75,0.666666667,"N","HOUSTON AREA",1005808
203,0,"Y","HOUSTON AREA",1065456
197,0,"U","HOUSTON AREA",1014241
277.5,0.333333333,"U","HOUSTON AREA",1042615
341,0,"U","HOUSTON AREA",1065185
528.75,1.666666667,"N","HOUSTON AREA",1082398
509.25,3,"Y","HOUSTON AREA",1025844
604.5,6.333333333,"U","HOUSTON AREA",1084949
449.75,0.666666667,"N","HOUSTON AREA",1061491
158,0,"U","HOUSTON AREA",1038905
0,0,"N","HOUSTON AREA",1002094
278,0,"Y","HOUSTON AREA",1054363
194.25,0,"N","HOUSTON AREA",1006408
480,2,"U","HOUSTON AREA",1049701
1131,7.666666667,"U","HOUSTON AREA",1026558
1629.5,0.666666667,"N","HOUSTON AREA",1076542
1554.75,4.666666667,"U","HOUSTON AREA",1054875
74,0,"U","HOUSTON AREA",1072367
296,0,"Y","HOUSTON AREA",1007977
156.25,0,"U","HOUSTON AREA",1056763
888.5,8,"U","HOUSTON AREA",1096690
189.5,1,"U","HOUSTON AREA",1047354
141,0,"Y","HOUSTON AREA",1005964
506,0,"Y","HOUSTON AREA",1005827
800,1.666666667,"Y","HOUSTON AREA",1026819
1049.75,13.66666667,"Y","HOUSTON AREA",1006832
413.25,0,"U","HOUSTON AREA",1051856
837.25,2.666666667,"U","HOUSTON AREA",1034147
882,0,"U","HOUSTON AREA",1057504
37.5,0,"N","HOUSTON AREA",1014967
573.75,12.33333333,"U","HOUSTON AREA",1072028
195.75,0,"U","HOUSTON AREA",1042891
787,1,"U","HOUSTON AREA",1095057
277.5,0,"U","HOUSTON AREA",1078461
1251.75,0,"Y","HOUSTON AREA",1002824
53.5,0,"Y","HOUSTON AREA",1083619
431.5,0.666666667,"U","HOUSTON AREA",1016255
4288.5,0,"U","HOUSTON AREA",1020274
1216,7.666666667,"Y","HOUSTON AREA",1090200
879.5,1,"N","HOUSTON AREA",1007815
113.5,0,"N","HOUSTON AREA",1046613
700.75,3,"U","HOUSTON AREA",1091565
246.5,0,"U","HOUSTON AREA",1021049
19.75,0,"N","HOUSTON AREA",1010540
1746.75,2,"Y","HOUSTON AREA",1013858
451.25,0.333333333,"Y","HOUSTON AREA",1007788
764,1,"U","HOUSTON AREA",1033658
721.25,7.666666667,"U","HOUSTON AREA",1027224
507.75,0,"U","HOUSTON AREA",1006572
1044.25,0.333333333,"N","HOUSTON AREA",1025644
1000.25,0,"U","HOUSTON AREA",1035423
310.5,0.333333333,"U","HOUSTON AREA",1077236
609.25,0,"U","HOUSTON AREA",1065568
640.75,2,"Y","HOUSTON AREA",1041750
83.75,0,"U","HOUSTON AREA",1022195
69.75,0.666666667,"Y","HOUSTON AREA",1027359
546.75,0,"Y","HOUSTON AREA",1066686
1228.75,8.333333333,"U","HOUSTON AREA",1025166
803.75,0,"U","HOUSTON AREA",1052262
239.25,0,"Y","HOUSTON AREA",1061771
1537.75,1.333333333,"N","HOUSTON AREA",1047697
1100.25,11,"U","HOUSTON AREA",1089552
393.5,0,"U","HOUSTON AREA",1058075
671.25,0,"U","HOUSTON AREA",1014804
355.5,0,"U","HOUSTON AREA",1075234
476.5,0,"U","HOUSTON AREA",1047724
781.25,0.666666667,"U","HOUSTON AREA",1019919
261.25,0,"U","HOUSTON AREA",1063357
1461.25,1.333333333,"Y","HOUSTON AREA",1000321
378.5,0,"Y","HOUSTON AREA",1017413
2999.25,1.333333333,"N","HOUSTON AREA",1058190
397.25,16.66666667,"U","HOUSTON AREA",1080294
505.5,1.666666667,"N","HOUSTON AREA",1030396
714.25,1.333333333,"Y","HOUSTON AREA",1022633
24.5,0,"U","HOUSTON AREA",1046169
53.75,0,"U","HOUSTON AREA",1060397
440,0,"U","HOUSTON AREA",1036984
1403.5,6,"Y","HOUSTON AREA",1046845
55,0,"U","HOUSTON AREA",1074286
413.75,0.333333333,"U","HOUSTON AREA",1043649
1719.75,1.666666667,"U","HOUSTON AREA",1090155
268.5,0,"U","HOUSTON AREA",1017442
2450.5,1.333333333,"U","HOUSTON AREA",1050068
969.75,1,"U","HOUSTON AREA",1027201
1554.75,1.666666667,"N","HOUSTON AREA",1001883
450.25,0,"U","HOUSTON AREA",1067165
376.75,0,"U","HOUSTON AREA",1096596
672.25,2.666666667,"U","HOUSTON AREA",1012647
122.75,0,"N","HOUSTON AREA",1049850
518,0,"U","HOUSTON AREA",1067168
1447.5,2.666666667,"U","HOUSTON AREA",1041934
283.5,0.333333333,"N","HOUSTON AREA",1024587
850,0,"U","HOUSTON AREA",1023075
177.25,0,"Y","HOUSTON AREA",1002831
339.25,2.333333333,"U","HOUSTON AREA",1037661
3206.5,0,"N","HOUSTON AREA",1007262
1104.25,2,"N","HOUSTON AREA",1011823
598,2.333333333,"U","HOUSTON AREA",1022359
105.25,0,"U","HOUSTON AREA",1074621
12.5,0.666666667,"Y","HOUSTON AREA",1035285
307,2.333333333,"U","HOUSTON AREA",1045437
317.5,5.333333333,"U","HOUSTON AREA",1048395
670.25,31,"U","HOUSTON AREA",1095617
22.75,0,"Y","HOUSTON AREA",1049927
85.5,0,"N","HOUSTON AREA",1022930
1794,1,"U","HOUSTON AREA",1091866
600.25,1,"U","HOUSTON AREA",1048796
959.75,2.666666667,"U","HOUSTON AREA",1051535
293.75,0,"Y","HOUSTON AREA",1043421
337,1.333333333,"N","HOUSTON AREA",1039180
1336.25,4.333333333,"U","HOUSTON AREA",1057424
659.25,0,"U","HOUSTON AREA",1097218
288,0,"Y","HOUSTON AREA",1067405
888.5,0,"U","HOUSTON AREA",1096634
222.25,0,"U","HOUSTON AREA",1062866
1465.75,0,"U","HOUSTON AREA",1014808
816,0,"Y","HOUSTON AREA",1081212
107,0,"U","HOUSTON AREA",1015266
118.5,0,"U","HOUSTON AREA",1044594
1364,6.333333333,"U","HOUSTON AREA",1087167
451.75,0,"N","HOUSTON AREA",1075668
210,0,"Y","HOUSTON AREA",1012321
314.5,0,"Y","HOUSTON AREA",1040835
424.25,0,"U","HOUSTON AREA",1061378
401,3.666666667,"U","HOUSTON AREA",1046481
286.25,0.333333333,"N","HOUSTON AREA",1059988
868.25,6.666666667,"Y","HOUSTON AREA",1058997
401.5,0,"N","HOUSTON AREA",1011886
690.75,2,"U","HOUSTON AREA",1078527
1096.75,1.333333333,"N","HOUSTON AREA",1058631
44.5,0,"U","HOUSTON AREA",1063360
102.75,0,"U","HOUSTON AREA",1015758
148.5,0,"Y","HOUSTON AREA",1006976
1349.5,2.333333333,"Y","HOUSTON AREA",1055035
503,3.333333333,"U","HOUSTON AREA",1042419
629,0,"Y","HOUSTON AREA",1023819
44,0.333333333,"U","HOUSTON AREA",1057222
922,5,"Y","HOUSTON AREA",1023873
353.25,0,"U","HOUSTON AREA",1065899
67.5,0,"U","HOUSTON AREA",1065252
445.5,0,"N","HOUSTON AREA",1012602
713.75,1.333333333,"U","HOUSTON AREA",1084052
405,8,"U","HOUSTON AREA",1081196
444.25,4,"U","HOUSTON AREA",1063369
140.5,0,"Y","HOUSTON AREA",1007124
98.25,0,"U","HOUSTON AREA",1074342
871.75,9.333333333,"U","HOUSTON AREA",1024688
316,0.666666667,"N","HOUSTON AREA",1036486
528.25,3,"U","HOUSTON AREA",1087724
361,0,"U","HOUSTON AREA",1097174
423.5,0.666666667,"Y","HOUSTON AREA",1021012
565.75,2.666666667,"N","HOUSTON AREA",1024254
865.25,0,"U","HOUSTON AREA",1031172
392.5,1,"Y","HOUSTON AREA",1026575
527,4.333333333,"U","HOUSTON AREA",1059296
170.25,0,"U","HOUSTON AREA",1090517
687,0.666666667,"U","HOUSTON AREA",1011563
326.75,5,"Y","HOUSTON AREA",1039405
1008.5,1.666666667,"U","HOUSTON AREA",1097058
1810.75,4.333333333,"U","HOUSTON AREA",1095207
398.5,13.66666667,"Y","HOUSTON AREA",1076794
1615.5,2.333333333,"U","HOUSTON AREA",1010558
43.75,0,"U","HOUSTON AREA",1012365
728,0,"U","HOUSTON AREA",1015381
982.75,0,"N","HOUSTON AREA",1063744
287.25,0,"U","HOUSTON AREA",1049420
834,0,"U","HOUSTON AREA",1061596
607.25,10,"U","HOUSTON AREA",1080206
1395.75,1.333333333,"U","HOUSTON AREA",1050795
393.25,0,"Y","HOUSTON AREA",1012927
47.25,0,"U","HOUSTON AREA",1066404
12.25,0,"U","HOUSTON AREA",1095946
1035.5,4,"U","HOUSTON AREA",1025987
70,0,"U","HOUSTON AREA",1040610
134,0,"U","HOUSTON AREA",1078748
1791.75,5.333333333,"N","HOUSTON AREA",1025592
925.25,0.333333333,"U","HOUSTON AREA",1089871
460.25,0,"U","HOUSTON AREA",1011570
755.75,0.666666667,"U","HOUSTON AREA",1093997
702,3,"N","HOUSTON AREA",1012393
446,0,"U","HOUSTON AREA",1008157
1766.25,8.666666667,"U","HOUSTON AREA",1072740
188.25,0.666666667,"Y","HOUSTON AREA",1058920
1220,3.666666667,"U","HOUSTON AREA",1006562
580.75,0.666666667,"U","HOUSTON AREA",1096384
432.25,0,"U","HOUSTON AREA",1089557
211.5,0,"N","HOUSTON AREA",1009835
328.5,0,"N","HOUSTON AREA",1031882
514.5,1,"U","HOUSTON AREA",1067979
690,5,"U","HOUSTON AREA",1027346
858.75,4.666666667,"U","HOUSTON AREA",1085072
2253.25,0.333333333,"U","HOUSTON AREA",1064164
155.5,0.333333333,"Y","HOUSTON AREA",1038181
486.5,1.666666667,"U","HOUSTON AREA",1056223
1055.25,11,"Y","HOUSTON AREA",1077556
867.75,7.666666667,"U","HOUSTON AREA",1040963
281.25,0.333333333,"Y","HOUSTON AREA",1005194
879,11.33333333,"N","HOUSTON AREA",1035295
18.5,0,"N","HOUSTON AREA",1062673
1737.5,0,"U","HOUSTON AREA",1045567
0,0,"U","HOUSTON AREA",1055771
224,0,"U","HOUSTON AREA",1067527
735.25,3.333333333,"Y","HOUSTON AREA",1020942
109.25,0,"U","HOUSTON AREA",1033735
210.75,0,"N","HOUSTON AREA",1035025
177,2.333333333,"Y","HOUSTON AREA",1018786
3.25,0,"U","HOUSTON AREA",1045766
