"mou_Mean","custcare_Mean","new_cell","area","Customer_ID"
136.75,0,"Y","DC-MARYLAND-VIRGINIA AREA",1067238
1209,2,"U","DC-MARYLAND-VIRGINIA AREA",1087588
640.75,1.666666667,"Y","DC-MARYLAND-VIRGINIA AREA",1013197
1181,0,"N","DC-MARYLAND-VIRGINIA AREA",1036875
450.5,0.333333333,"Y","DC-MARYLAND-VIRGINIA AREA",1045166
87.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1057265
199.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1047837
473.25,0.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1053573
6.5,0.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1023336
671.25,3,"N","DC-MARYLAND-VIRGINIA AREA",1019094
150,0,"U","DC-MARYLAND-VIRGINIA AREA",1072533
124.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1033361
506.75,2.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1016646
0,0,"U","DC-MARYLAND-VIRGINIA AREA",1073181
1597,62.66666667,"U","DC-MARYLAND-VIRGINIA AREA",1077782
50.75,0,"Y","DC-MARYLAND-VIRGINIA AREA",1088621
49,0,"Y","DC-MARYLAND-VIRGINIA AREA",1022311
803,6,"Y","DC-MARYLAND-VIRGINIA AREA",1087481
711.5,4.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1031008
220.25,0.333333333,"N","DC-MARYLAND-VIRGINIA AREA",1035496
416.5,0.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1039787
62.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1086781
554.75,1.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1025555
644.25,13,"U","DC-MARYLAND-VIRGINIA AREA",1024240
419.75,0,"Y","DC-MARYLAND-VIRGINIA AREA",1047489
558,0,"N","DC-MARYLAND-VIRGINIA AREA",1050862
449,0,"Y","DC-MARYLAND-VIRGINIA AREA",1044882
1303.75,1,"U","DC-MARYLAND-VIRGINIA AREA",1092989
0,0,"U","DC-MARYLAND-VIRGINIA AREA",1060710
555.25,0,"Y","DC-MARYLAND-VIRGINIA AREA",1026498
785,2.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1021456
338.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1071872
243.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1037379
84,0,"U","DC-MARYLAND-VIRGINIA AREA",1015029
843.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1057706
1736,14.33333333,"U","DC-MARYLAND-VIRGINIA AREA",1058484
65.5,0,"N","DC-MARYLAND-VIRGINIA AREA",1067120
607.25,1.666666667,"N","DC-MARYLAND-VIRGINIA AREA",1090340
454.25,0.666666667,"Y","DC-MARYLAND-VIRGINIA AREA",1002203
155,2.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1082828
93.25,1.666666667,"N","DC-MARYLAND-VIRGINIA AREA",1012002
65.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1056200
1637.5,4.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1057271
200.5,0.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1024516
577.5,0.666666667,"Y","DC-MARYLAND-VIRGINIA AREA",1050906
995.75,0.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1024511
888.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1063874
143.5,0,"Y","DC-MARYLAND-VIRGINIA AREA",1059492
256.5,0,"Y","DC-MARYLAND-VIRGINIA AREA",1065111
1633.75,4,"U","DC-MARYLAND-VIRGINIA AREA",1078717
2681.75,0,"Y","DC-MARYLAND-VIRGINIA AREA",1016049
416,18.33333333,"U","DC-MARYLAND-VIRGINIA AREA",1086661
234.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1094355
508.25,0.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1045904
0,0,"U","DC-MARYLAND-VIRGINIA AREA",1023051
911.5,0.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1059542
262.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1066176
512.75,2,"U","DC-MARYLAND-VIRGINIA AREA",1050598
866.25,1.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1079852
188.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1053588
936.25,0.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1089996
376.25,0,"N","DC-MARYLAND-VIRGINIA AREA",1026036
789,0.333333333,"N","DC-MARYLAND-VIRGINIA AREA",1051487
1448.75,2.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1056475
912.25,1.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1025076
124,0,"Y","DC-MARYLAND-VIRGINIA AREA",1038824
53.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1020831
91,0,"N","DC-MARYLAND-VIRGINIA AREA",1074563
878.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1038517
276.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1064303
242.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1044630
1491.75,4.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1077392
917.75,1,"U","DC-MARYLAND-VIRGINIA AREA",1081735
346.25,2,"U","DC-MARYLAND-VIRGINIA AREA",1031994
209.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1072313
589.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1096005
165.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1026641
690.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1078528
135.5,0.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1050704
39.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1022794
1150.5,2.333333333,"Y","DC-MARYLAND-VIRGINIA AREA",1049190
877.5,1.333333333,"Y","DC-MARYLAND-VIRGINIA AREA",1057235
132,0,"N","DC-MARYLAND-VIRGINIA AREA",1025935
49.25,0,"Y","DC-MARYLAND-VIRGINIA AREA",1070062
564.75,3,"U","DC-MARYLAND-VIRGINIA AREA",1037947
70.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1070317
1881.5,3.666666667,"Y","DC-MARYLAND-VIRGINIA AREA",1016493
407.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1030379
382.75,6.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1065807
0,0,"U","DC-MARYLAND-VIRGINIA AREA",1004977
505.5,2.666666667,"N","DC-MARYLAND-VIRGINIA AREA",1049346
1053,1.333333333,"Y","DC-MARYLAND-VIRGINIA AREA",1039036
1135.75,2.333333333,"N","DC-MARYLAND-VIRGINIA AREA",1049056
1619.5,3.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1084795
507.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1096433
557.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1035336
1267.75,0.666666667,"Y","DC-MARYLAND-VIRGINIA AREA",1004033
1.75,0,"Y","DC-MARYLAND-VIRGINIA AREA",1043105
2.75,0,"N","DC-MARYLAND-VIRGINIA AREA",1024879
1752.75,21.33333333,"U","DC-MARYLAND-VIRGINIA AREA",1089167
304,0,"Y","DC-MARYLAND-VIRGINIA AREA",1039031
446.75,0,"N","DC-MARYLAND-VIRGINIA AREA",1017359
578.75,0.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1019065
1167.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1081648
779,0,"Y","DC-MARYLAND-VIRGINIA AREA",1024910
2434,4.333333333,"Y","DC-MARYLAND-VIRGINIA AREA",1093356
961.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1096455
14.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1029366
246.75,0,"N","DC-MARYLAND-VIRGINIA AREA",1096945
253.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1054317
782.75,3.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1088041
117.25,0,"Y","DC-MARYLAND-VIRGINIA AREA",1063740
245.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1024559
320.75,8.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1088779
138,0.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1027769
446.25,0.333333333,"N","DC-MARYLAND-VIRGINIA AREA",1067893
199,0.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1076471
561,0,"Y","DC-MARYLAND-VIRGINIA AREA",1060123
281.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1070174
709.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1051497
1,0,"Y","DC-MARYLAND-VIRGINIA AREA",1025657
499.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1015174
756.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1067700
1.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1020805
196.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1023692
1162,0,"U","DC-MARYLAND-VIRGINIA AREA",1046779
1033.75,0.333333333,"Y","DC-MARYLAND-VIRGINIA AREA",1085325
4,0,"U","DC-MARYLAND-VIRGINIA AREA",1024534
382.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1074043
697.75,4.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1053562
451,0.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1058673
328.25,0.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1092106
125.25,0.333333333,"Y","DC-MARYLAND-VIRGINIA AREA",1010673
151.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1026122
154.25,0,"Y","DC-MARYLAND-VIRGINIA AREA",1020779
994,4.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1091922
738,3,"U","DC-MARYLAND-VIRGINIA AREA",1038896
1299.5,15.33333333,"U","DC-MARYLAND-VIRGINIA AREA",1085202
362.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1018183
1249.75,2.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1026395
34,0,"U","DC-MARYLAND-VIRGINIA AREA",1096322
470.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1069068
822.75,0.666666667,"N","DC-MARYLAND-VIRGINIA AREA",1015721
460,0,"U","DC-MARYLAND-VIRGINIA AREA",1064302
898.5,3,"U","DC-MARYLAND-VIRGINIA AREA",1029111
442,2,"U","DC-MARYLAND-VIRGINIA AREA",1093208
801.75,0.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1094314
1064.75,5,"U","DC-MARYLAND-VIRGINIA AREA",1095461
1395.75,16.33333333,"N","DC-MARYLAND-VIRGINIA AREA",1091239
882,0,"U","DC-MARYLAND-VIRGINIA AREA",1077341
547.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1074192
98,0.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1051933
785.75,5.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1092362
529,4.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1020217
652.25,0.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1058318
749,0,"Y","DC-MARYLAND-VIRGINIA AREA",1003690
97,0,"U","DC-MARYLAND-VIRGINIA AREA",1039433
1237.75,1.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1053285
663.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1036628
307.25,4.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1094698
77.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1035593
711.25,8.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1080592
565,0,"U","DC-MARYLAND-VIRGINIA AREA",1074198
3.75,0,"N","DC-MARYLAND-VIRGINIA AREA",1021398
132.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1082166
240.75,0,"N","DC-MARYLAND-VIRGINIA AREA",1016643
505,0,"U","DC-MARYLAND-VIRGINIA AREA",1021384
1478.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1048803
186.25,0,"Y","DC-MARYLAND-VIRGINIA AREA",1039159
466.75,2.333333333,"Y","DC-MARYLAND-VIRGINIA AREA",1092000
45.5,0.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1017946
139,0,"U","DC-MARYLAND-VIRGINIA AREA",1014138
289,0,"U","DC-MARYLAND-VIRGINIA AREA",1074538
435.25,3.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1039314
256.25,0,"N","DC-MARYLAND-VIRGINIA AREA",1025054
598.75,2.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1024985
312.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1085528
0.25,0,"Y","DC-MARYLAND-VIRGINIA AREA",1027448
1068.5,1.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1044774
262.25,0,"N","DC-MARYLAND-VIRGINIA AREA",1060545
30.75,0,"N","DC-MARYLAND-VIRGINIA AREA",1022190
146.75,0,"Y","DC-MARYLAND-VIRGINIA AREA",1011630
327.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1090163
212.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1096472
146.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1046997
25,0,"U","DC-MARYLAND-VIRGINIA AREA",1023477
2662.75,4.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1031945
1516,1.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1075892
929.5,13.33333333,"Y","DC-MARYLAND-VIRGINIA AREA",1096947
157.25,1.666666667,"N","DC-MARYLAND-VIRGINIA AREA",1070375
537.25,0.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1085461
132.25,0,"Y","DC-MARYLAND-VIRGINIA AREA",1007406
978.25,0.666666667,"N","DC-MARYLAND-VIRGINIA AREA",1043163
1923.5,19.33333333,"U","DC-MARYLAND-VIRGINIA AREA",1094104
180.5,0.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1093220
1252.75,1.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1021413
920.75,8.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1060265
416.5,3,"U","DC-MARYLAND-VIRGINIA AREA",1049277
0.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1022733
271,0,"U","DC-MARYLAND-VIRGINIA AREA",1053141
996.5,0.333333333,"Y","DC-MARYLAND-VIRGINIA AREA",1004086
687,0,"U","DC-MARYLAND-VIRGINIA AREA",1088683
1288.5,20.66666667,"U","DC-MARYLAND-VIRGINIA AREA",1085394
33.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1025029
NA,0,"N","DC-MARYLAND-VIRGINIA AREA",1020927
285.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1036680
751.75,0,"Y","DC-MARYLAND-VIRGINIA AREA",1068989
76.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1023762
1206.5,6,"U","DC-MARYLAND-VIRGINIA AREA",1084130
136.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1056431
966,0.333333333,"N","DC-MARYLAND-VIRGINIA AREA",1017036
562,1.333333333,"N","DC-MARYLAND-VIRGINIA AREA",1086755
530.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1028521
89.5,1.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1012359
0,0,"U","DC-MARYLAND-VIRGINIA AREA",1096217
918.75,0.666666667,"Y","DC-MARYLAND-VIRGINIA AREA",1063683
892.75,11,"N","DC-MARYLAND-VIRGINIA AREA",1086833
375.25,0,"N","DC-MARYLAND-VIRGINIA AREA",1021930
104.5,0,"N","DC-MARYLAND-VIRGINIA AREA",1008921
1513.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1003865
414.75,1,"Y","DC-MARYLAND-VIRGINIA AREA",1052079
0,0,"N","DC-MARYLAND-VIRGINIA AREA",1058360
1357.25,3.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1074976
344.25,1.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1068555
646.25,0.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1081336
329,3,"N","DC-MARYLAND-VIRGINIA AREA",1022108
511.75,0,"Y","DC-MARYLAND-VIRGINIA AREA",1017663
636.5,0,"Y","DC-MARYLAND-VIRGINIA AREA",1027897
1651.25,1.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1094407
1021.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1081065
85.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1064315
1386.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1046498
0,0,"U","DC-MARYLAND-VIRGINIA AREA",1023431
367.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1094399
822,10,"U","DC-MARYLAND-VIRGINIA AREA",1048613
0,0,"U","DC-MARYLAND-VIRGINIA AREA",1039152
507.5,3.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1024120
331.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1050890
379.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1093533
526.25,0,"Y","DC-MARYLAND-VIRGINIA AREA",1050416
111.25,1.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1024802
297.25,0.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1024402
206.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1077303
723,12.33333333,"U","DC-MARYLAND-VIRGINIA AREA",1019731
652.5,3.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1094185
54.75,0,"N","DC-MARYLAND-VIRGINIA AREA",1051429
612,0,"U","DC-MARYLAND-VIRGINIA AREA",1037598
326.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1018976
314.25,0.333333333,"N","DC-MARYLAND-VIRGINIA AREA",1013616
581.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1075535
573,5,"N","DC-MARYLAND-VIRGINIA AREA",1046041
477.75,5.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1053335
119,0,"U","DC-MARYLAND-VIRGINIA AREA",1027295
536.75,0.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1093736
113.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1046534
251.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1079768
1203.75,10.66666667,"U","DC-MARYLAND-VIRGINIA AREA",1070476
80,0,"Y","DC-MARYLAND-VIRGINIA AREA",1092468
292.25,0,"Y","DC-MARYLAND-VIRGINIA AREA",1032164
234.5,0,"N","DC-MARYLAND-VIRGINIA AREA",1056443
570.75,3.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1004604
346.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1042586
157.5,0,"Y","DC-MARYLAND-VIRGINIA AREA",1052461
81.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1090906
16,0,"N","DC-MARYLAND-VIRGINIA AREA",1023704
7.75,0.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1089312
323.25,1.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1054386
96,0,"U","DC-MARYLAND-VIRGINIA AREA",1091322
661.5,1.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1086165
46,0,"U","DC-MARYLAND-VIRGINIA AREA",1056467
652.75,0,"N","DC-MARYLAND-VIRGINIA AREA",1015776
88.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1050006
490.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1021526
566.75,0,"N","DC-MARYLAND-VIRGINIA AREA",1039570
716.5,0.666666667,"N","DC-MARYLAND-VIRGINIA AREA",1046913
117.25,1.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1029061
0,0,"U","DC-MARYLAND-VIRGINIA AREA",1017340
460.5,7.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1063902
357,8.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1094358
690.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1024335
548.75,4.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1073702
739.75,1.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1038858
701.75,0,"N","DC-MARYLAND-VIRGINIA AREA",1096445
180.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1078006
34.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1091309
306.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1014860
654,1.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1090559
419.5,0,"N","DC-MARYLAND-VIRGINIA AREA",1012269
259,0,"U","DC-MARYLAND-VIRGINIA AREA",1093677
1109.75,0.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1074863
912,11,"U","DC-MARYLAND-VIRGINIA AREA",1089769
22.75,0,"U","DC-MARYLAND-VIRGINIA AREA",1026024
927.25,0,"N","DC-MARYLAND-VIRGINIA AREA",1004486
378,0,"Y","DC-MARYLAND-VIRGINIA AREA",1076158
681,0,"U","DC-MARYLAND-VIRGINIA AREA",1096215
287.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1090537
478,0,"U","DC-MARYLAND-VIRGINIA AREA",1060523
278.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1078463
589,2.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1054030
301.75,17.33333333,"U","DC-MARYLAND-VIRGINIA AREA",1032787
57.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1030092
44.75,0,"Y","DC-MARYLAND-VIRGINIA AREA",1062988
687,0,"Y","DC-MARYLAND-VIRGINIA AREA",1086526
888,3.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1022630
409,0.666666667,"U","DC-MARYLAND-VIRGINIA AREA",1009397
900.75,13.33333333,"U","DC-MARYLAND-VIRGINIA AREA",1092822
1429,2,"U","DC-MARYLAND-VIRGINIA AREA",1096328
379.25,0,"Y","DC-MARYLAND-VIRGINIA AREA",1048359
449.25,12,"Y","DC-MARYLAND-VIRGINIA AREA",1031653
88,0,"Y","DC-MARYLAND-VIRGINIA AREA",1036032
56.25,0,"N","DC-MARYLAND-VIRGINIA AREA",1011294
361.25,4,"U","DC-MARYLAND-VIRGINIA AREA",1094804
284,0,"N","DC-MARYLAND-VIRGINIA AREA",1024449
370.25,9,"U","DC-MARYLAND-VIRGINIA AREA",1071782
757.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1083987
536.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1047537
52.25,0,"N","DC-MARYLAND-VIRGINIA AREA",1053070
1745.75,4,"U","DC-MARYLAND-VIRGINIA AREA",1092595
1229,1.333333333,"U","DC-MARYLAND-VIRGINIA AREA",1036979
590.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1025303
367,0,"Y","DC-MARYLAND-VIRGINIA AREA",1072892
22.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1038122
252,0,"U","DC-MARYLAND-VIRGINIA AREA",1035455
23.25,0,"Y","DC-MARYLAND-VIRGINIA AREA",1025173
129.5,0,"U","DC-MARYLAND-VIRGINIA AREA",1043278
246,0,"U","DC-MARYLAND-VIRGINIA AREA",1022063
936,1.333333333,"N","DC-MARYLAND-VIRGINIA AREA",1003777
832.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1047530
428.5,1,"Y","DC-MARYLAND-VIRGINIA AREA",1095321
561.75,0,"Y","DC-MARYLAND-VIRGINIA AREA",1092954
347,0,"U","DC-MARYLAND-VIRGINIA AREA",1019745
2357,11.66666667,"U","DC-MARYLAND-VIRGINIA AREA",1092962
1260,0,"U","DC-MARYLAND-VIRGINIA AREA",1092029
360.25,0,"U","DC-MARYLAND-VIRGINIA AREA",1085403
808,12.33333333,"U","DC-MARYLAND-VIRGINIA AREA",1069179
462,0,"U","DC-MARYLAND-VIRGINIA AREA",1082831
